tick,read_write_time_ms,mem_usage_mb,chunks_loaded,chunks_unloaded,used_cells,used_cells_bbox_w,used_cells_bbox_h,player_x,player_y,savefile_size
2066,0.041,55.9857482910156,0,0,4096,64,64,9731.4521484375,9731.4521484375,1589248
2067,0.039,55.9857492446899,0,0,4096,64,64,9736.166015625,9736.166015625,1589248
2068,0.05,55.9857501983643,0,0,4096,64,64,9740.8798828125,9740.8798828125,1589248
2069,0.035,55.9857511520386,0,0,4096,64,64,9745.59375,9745.59375,1589248
2070,0.039,55.9857521057129,0,0,4096,64,64,9750.3076171875,9750.3076171875,1589248
2071,0.033,55.9857530593872,0,0,4096,64,64,9755.021484375,9755.021484375,1589248
2072,0.034,55.9857540130615,0,0,4096,64,64,9759.7353515625,9759.7353515625,1589248
2073,0.035,55.9857549667358,0,0,4096,64,64,9764.44921875,9764.44921875,1589248
2074,0.033,55.9857559204102,0,0,4096,64,64,9769.1630859375,9769.1630859375,1589248
2075,0.042,55.9857568740845,0,0,4096,64,64,9773.876953125,9773.876953125,1589248
2076,0.037,55.9857578277588,0,0,4096,64,64,9778.5908203125,9778.5908203125,1589248
2077,0.04,55.9857587814331,0,0,4096,64,64,9783.3046875,9783.3046875,1589248
2078,0.042,55.9857597351074,0,0,4096,64,64,9788.0185546875,9788.0185546875,1589248
2079,0.055,55.9857606887817,0,0,4096,64,64,9792.732421875,9792.732421875,1589248
2080,0.044,55.9857616424561,0,0,4096,64,64,9797.4462890625,9797.4462890625,1589248
2081,0.037,55.9857625961304,0,0,4096,64,64,9802.16015625,9802.16015625,1589248
2082,0.042,55.9857635498047,0,0,4096,64,64,9806.8740234375,9806.8740234375,1589248
2083,0.04,55.985764503479,0,0,4096,64,64,9811.587890625,9811.587890625,1589248
2084,0.039,55.9857654571533,0,0,4096,64,64,9816.3017578125,9816.3017578125,1589248
2085,0.047,55.9857664108276,0,0,4096,64,64,9821.015625,9821.015625,1589248
2086,0.039,55.985767364502,0,0,4096,64,64,9825.7294921875,9825.7294921875,1589248
2087,0.055,55.9877214431763,0,0,4096,64,64,9830.443359375,9830.443359375,1589248
2088,0.038,55.9877223968506,0,0,4096,64,64,9835.1572265625,9835.1572265625,1589248
2089,0.042,55.9877233505249,0,0,4096,64,64,9839.87109375,9839.87109375,1589248
2090,0.041,55.9877243041992,0,0,4096,64,64,9844.5849609375,9844.5849609375,1589248
2091,0.038,55.9877252578735,0,0,4096,64,64,9849.298828125,9849.298828125,1589248
2092,0.039,55.9877262115479,0,0,4096,64,64,9854.0126953125,9854.0126953125,1589248
2093,0.053,55.9877271652222,0,0,4096,64,64,9858.7265625,9858.7265625,1589248
2094,0.04,55.9877281188965,0,0,4096,64,64,9863.4404296875,9863.4404296875,1589248
2095,0.046,55.9877290725708,0,0,4096,64,64,9868.154296875,9868.154296875,1589248
2096,0.047,55.9877300262451,0,0,4096,64,64,9872.8681640625,9872.8681640625,1589248
2097,0.04,55.9877309799194,0,0,4096,64,64,9877.58203125,9877.58203125,1589248
2098,0.048,55.9877319335938,0,0,4096,64,64,9882.2958984375,9882.2958984375,1589248
2099,0.074,55.9877328872681,0,0,4096,64,64,9887.009765625,9887.009765625,1589248
2100,0.034,55.9877338409424,0,0,4096,64,64,9891.7236328125,9891.7236328125,1589248
2101,0.034,55.9877347946167,0,0,4096,64,64,9896.4375,9896.4375,1589248
2102,0.034,55.987735748291,0,0,4096,64,64,9901.1513671875,9901.1513671875,1589248
2103,0.048,55.9877367019653,0,0,4096,64,64,9905.865234375,9905.865234375,1589248
2104,0.034,55.9877376556396,0,0,4096,64,64,9910.5791015625,9910.5791015625,1589248
2105,0.04,55.987738609314,0,0,4096,64,64,9915.29296875,9915.29296875,1589248
2106,0.038,55.9877395629883,0,0,4096,64,64,9920.0068359375,9920.0068359375,1589248
2107,0.038,55.9877405166626,0,0,4096,64,64,9924.720703125,9924.720703125,1589248
2108,0.035,55.9877414703369,0,0,4096,64,64,9929.4345703125,9929.4345703125,1589248
2109,0.038,55.9877424240112,0,0,4096,64,64,9934.1484375,9934.1484375,1589248
2110,0.037,55.9877433776855,0,0,4096,64,64,9938.8623046875,9938.8623046875,1589248
2111,0.035,55.9877443313599,0,0,4096,64,64,9943.576171875,9943.576171875,1589248
2112,0.037,55.9877452850342,0,0,4096,64,64,9948.2900390625,9948.2900390625,1589248
2113,0.044,55.9877462387085,0,0,4096,64,64,9953.00390625,9953.00390625,1589248
2114,0.036,55.9877471923828,0,0,4096,64,64,9957.7177734375,9957.7177734375,1589248
2115,0.052,55.9877481460571,0,0,4096,64,64,9962.431640625,9962.431640625,1589248
2116,0.046,55.9877490997314,0,0,4096,64,64,9967.1455078125,9967.1455078125,1589248
2117,0.041,55.9877500534058,0,0,4096,64,64,9971.859375,9971.859375,1589248
2118,0.044,55.9877510070801,0,0,4096,64,64,9976.5732421875,9976.5732421875,1589248
2119,0.057,55.9877519607544,0,0,4096,64,64,9981.287109375,9981.287109375,1589248
2120,0.059,55.9877529144287,0,0,4096,64,64,9986.0009765625,9986.0009765625,1589248
2121,0.069,55.987753868103,0,0,4096,64,64,9990.71484375,9990.71484375,1589248
2122,0.051,55.9877548217773,0,0,4096,64,64,9995.4287109375,9995.4287109375,1589248
2123,0.055,55.9877557754517,0,0,4096,64,64,10000.142578125,10000.142578125,1589248
2124,0.058,55.987756729126,0,0,4096,64,64,10004.8564453125,10004.8564453125,1589248
2125,0.042,55.9877576828003,0,0,4096,64,64,10009.5703125,10009.5703125,1589248
2126,0.053,55.9877586364746,0,0,4096,64,64,10014.2841796875,10014.2841796875,1589248
2127,0.065,55.9877595901489,0,0,4096,64,64,10018.998046875,10018.998046875,1589248
2128,0.061,55.9877605438232,0,0,4096,64,64,10023.7119140625,10023.7119140625,1589248
2129,0.052,55.9877614974976,0,0,4096,64,64,10028.42578125,10028.42578125,1589248
2130,0.055,55.9877624511719,0,0,4096,64,64,10033.1396484375,10033.1396484375,1589248
2131,0.066,55.9877634048462,0,0,4096,64,64,10037.853515625,10037.853515625,1589248
2132,0.067,55.9877643585205,0,0,4096,64,64,10042.5673828125,10042.5673828125,1589248
2133,0.057,55.9877653121948,0,0,4096,64,64,10047.28125,10047.28125,1589248
2134,0.046,55.9877662658691,0,0,4096,64,64,10051.9951171875,10051.9951171875,1589248
2135,0.052,55.9877672195435,0,0,4096,64,64,10056.708984375,10056.708984375,1589248
2136,0.056,55.9877681732178,0,0,4096,64,64,10061.4228515625,10061.4228515625,1589248
2137,0.046,55.9877691268921,0,0,4096,64,64,10066.13671875,10066.13671875,1589248
2138,0.043,55.9877700805664,0,0,4096,64,64,10070.8505859375,10070.8505859375,1589248
2139,0.057,55.9877710342407,0,0,4096,64,64,10075.564453125,10075.564453125,1589248
2140,0.045,55.987771987915,0,0,4096,64,64,10080.2783203125,10080.2783203125,1589248
2141,0.045,55.9877729415894,0,0,4096,64,64,10084.9921875,10084.9921875,1589248
2142,0.058,55.9877738952637,0,0,4096,64,64,10089.7060546875,10089.7060546875,1589248
2143,0.053,55.987774848938,0,0,4096,64,64,10094.419921875,10094.419921875,1589248
2144,0.046,55.9877758026123,0,0,4096,64,64,10099.1337890625,10099.1337890625,1589248
2145,0.056,55.9877767562866,0,0,4096,64,64,10103.84765625,10103.84765625,1589248
2146,0.054,55.9877777099609,0,0,4096,64,64,10108.5615234375,10108.5615234375,1589248
2147,0.046,55.9877786636353,0,0,4096,64,64,10113.275390625,10113.275390625,1589248
2148,0.041,55.9877796173096,0,0,4096,64,64,10117.9892578125,10117.9892578125,1589248
2149,0.053,55.9877805709839,0,0,4096,64,64,10122.703125,10122.703125,1589248
2150,0.058,55.9877815246582,0,0,4096,64,64,10127.4169921875,10127.4169921875,1589248
2151,0.038,55.9877824783325,0,0,4096,64,64,10132.130859375,10132.130859375,1589248
2152,0.055,55.9877834320068,0,0,4096,64,64,10136.8447265625,10136.8447265625,1589248
2153,0.061,55.9877843856812,0,0,4096,64,64,10141.55859375,10141.55859375,1589248
2154,0.048,55.9877853393555,0,0,4096,64,64,10146.2724609375,10146.2724609375,1589248
2155,0.066,55.9877862930298,0,0,4096,64,64,10150.986328125,10150.986328125,1589248
2156,0.097,55.9877872467041,0,0,4096,64,64,10155.7001953125,10155.7001953125,1589248
2157,0.06,55.9877882003784,0,0,4096,64,64,10160.4140625,10160.4140625,1589248
2158,0.048,55.9877891540527,0,0,4096,64,64,10165.1279296875,10165.1279296875,1589248
2159,0.057,55.9877901077271,0,0,4096,64,64,10169.841796875,10169.841796875,1589248
2160,0.04,55.9877910614014,0,0,4096,64,64,10174.5556640625,10174.5556640625,1589248
2161,0.041,55.9877920150757,0,0,4096,64,64,10179.26953125,10179.26953125,1589248
2162,0.035,55.98779296875,0,0,4096,64,64,10183.9833984375,10183.9833984375,1589248
2163,0.039,55.9877939224243,0,0,4096,64,64,10188.697265625,10188.697265625,1589248
2164,0.034,55.9877948760986,0,0,4096,64,64,10193.4111328125,10193.4111328125,1589248
2165,0.04,55.9877958297729,0,0,4096,64,64,10198.125,10198.125,1589248
2166,0.036,55.9877967834473,0,0,4096,64,64,10202.8388671875,10202.8388671875,1589248
2167,0.06,55.9877977371216,0,0,4096,64,64,10207.552734375,10207.552734375,1589248
2168,44.459,56.7048664093018,7,7,4096,64,64,10212.2666015625,10212.2666015625,1589248
2169,0.042,55.9877996444702,0,0,4096,64,64,10216.98046875,10216.98046875,1589248
2170,0.015,55.9889144897461,0,0,4096,64,64,10221.6943359375,10221.6943359375,1589248
2171,0.029,55.9878015518188,0,0,4096,64,64,10226.408203125,10226.408203125,1589248
2172,0.028,55.9917087554932,0,0,4096,64,64,10231.1220703125,10231.1220703125,1589248
2173,0.032,55.9917097091675,0,0,4096,64,64,10235.8359375,10235.8359375,1589248
2174,0.054,55.9917106628418,0,0,4096,64,64,10240.5498046875,10240.5498046875,1589248
2175,0.064,55.9917116165161,0,0,4096,64,64,10245.263671875,10245.263671875,1589248
2176,0.041,55.9917125701904,0,0,4096,64,64,10249.9775390625,10249.9775390625,1589248
2177,0.074,55.9917135238647,0,0,4096,64,64,10254.69140625,10254.69140625,1589248
2178,0.055,55.9917144775391,0,0,4096,64,64,10259.4052734375,10259.4052734375,1589248
2179,0.055,55.9917154312134,0,0,4096,64,64,10264.119140625,10264.119140625,1589248
2180,0.06,55.9917163848877,0,0,4096,64,64,10268.8330078125,10268.8330078125,1589248
2181,0.055,55.991717338562,0,0,4096,64,64,10273.546875,10273.546875,1589248
2182,0.041,55.9917182922363,0,0,4096,64,64,10278.2607421875,10278.2607421875,1589248
2183,0.059,55.9917192459106,0,0,4096,64,64,10282.974609375,10282.974609375,1589248
2184,0.055,55.991720199585,0,0,4096,64,64,10287.6884765625,10287.6884765625,1589248
2185,0.065,55.9917211532593,0,0,4096,64,64,10292.40234375,10292.40234375,1589248
2186,0.054,55.9917221069336,0,0,4096,64,64,10297.1162109375,10297.1162109375,1589248
2187,0.064,55.9917230606079,0,0,4096,64,64,10301.830078125,10301.830078125,1589248
2188,0.047,55.9917240142822,0,0,4096,64,64,10306.5439453125,10306.5439453125,1589248
2189,0.048,55.9917249679565,0,0,4096,64,64,10311.2578125,10311.2578125,1589248
2190,0.06,55.9917259216309,0,0,4096,64,64,10315.9716796875,10315.9716796875,1589248
2191,0.043,55.9917268753052,0,0,4096,64,64,10320.685546875,10320.685546875,1589248
2192,0.06,55.9917278289795,0,0,4096,64,64,10325.3994140625,10325.3994140625,1589248
2193,0.054,55.9917287826538,0,0,4096,64,64,10330.11328125,10330.11328125,1589248
2194,0.035,55.9917297363281,0,0,4096,64,64,10334.8271484375,10334.8271484375,1589248
2195,0.066,55.9917306900024,0,0,4096,64,64,10339.541015625,10339.541015625,1589248
2196,0.041,55.9917316436768,0,0,4096,64,64,10344.2548828125,10344.2548828125,1589248
2197,0.062,55.9917325973511,0,0,4096,64,64,10348.96875,10348.96875,1589248
2198,0.062,55.9917335510254,0,0,4096,64,64,10353.6826171875,10353.6826171875,1589248
2199,0.064,55.9917345046997,0,0,4096,64,64,10358.396484375,10358.396484375,1589248
2200,0.059,55.991735458374,0,0,4096,64,64,10363.1103515625,10363.1103515625,1589248
2201,0.062,55.9917364120483,0,0,4096,64,64,10367.82421875,10367.82421875,1589248
2202,0.059,55.9917373657227,0,0,4096,64,64,10372.5380859375,10372.5380859375,1589248
2203,0.054,55.991738319397,0,0,4096,64,64,10377.251953125,10377.251953125,1589248
2204,0.057,55.9917392730713,0,0,4096,64,64,10381.9658203125,10381.9658203125,1589248
2205,0.059,55.9917402267456,0,0,4096,64,64,10386.6796875,10386.6796875,1589248
2206,0.053,55.9917411804199,0,0,4096,64,64,10391.3935546875,10391.3935546875,1589248
2207,0.059,55.9917421340942,0,0,4096,64,64,10396.107421875,10396.107421875,1589248
2208,0.059,55.9917430877686,0,0,4096,64,64,10400.8212890625,10400.8212890625,1589248
2209,0.06,55.9917440414429,0,0,4096,64,64,10405.53515625,10405.53515625,1589248
2210,0.058,55.9917449951172,0,0,4096,64,64,10410.2490234375,10410.2490234375,1589248
2211,0.059,55.9917459487915,0,0,4096,64,64,10414.962890625,10414.962890625,1589248
2212,0.046,55.9917469024658,0,0,4096,64,64,10419.6767578125,10419.6767578125,1589248
2213,0.052,55.9917478561401,0,0,4096,64,64,10424.390625,10424.390625,1589248
2214,0.043,55.9917488098145,0,0,4096,64,64,10429.1044921875,10429.1044921875,1589248
2215,0.061,55.9917497634888,0,0,4096,64,64,10433.818359375,10433.818359375,1589248
2216,0.067,55.9917507171631,0,0,4096,64,64,10438.5322265625,10438.5322265625,1589248
2217,0.064,55.9917516708374,0,0,4096,64,64,10443.24609375,10443.24609375,1589248
2218,0.038,55.9917526245117,0,0,4096,64,64,10447.9599609375,10447.9599609375,1589248
2219,0.043,55.991753578186,0,0,4096,64,64,10452.673828125,10452.673828125,1589248
2220,0.048,55.9917545318604,0,0,4096,64,64,10457.3876953125,10457.3876953125,1589248
2221,0.038,55.9917554855347,0,0,4096,64,64,10462.1015625,10462.1015625,1589248
2222,0.045,55.991756439209,0,0,4096,64,64,10466.8154296875,10466.8154296875,1589248
2223,0.115,55.9917573928833,0,0,4096,64,64,10471.529296875,10471.529296875,1589248
2224,0.064,55.9917583465576,0,0,4096,64,64,10476.2431640625,10476.2431640625,1589248
2225,0.056,55.9917593002319,0,0,4096,64,64,10480.95703125,10480.95703125,1589248
2226,0.048,55.9917602539063,0,0,4096,64,64,10485.6708984375,10485.6708984375,1589248
2227,0.036,55.9917612075806,0,0,4096,64,64,10490.384765625,10490.384765625,1589248
2228,0.036,55.9917621612549,0,0,4096,64,64,10495.0986328125,10495.0986328125,1589248
2229,0.036,55.9917631149292,0,0,4096,64,64,10499.8125,10499.8125,1589248
2230,0.042,55.9917640686035,0,0,4096,64,64,10504.5263671875,10504.5263671875,1589248
2231,0.038,55.9917650222778,0,0,4096,64,64,10509.240234375,10509.240234375,1589248
2232,0.049,55.9917659759521,0,0,4096,64,64,10513.9541015625,10513.9541015625,1589248
2233,0.038,55.9917669296265,0,0,4096,64,64,10518.66796875,10518.66796875,1589248
2234,0.073,55.9917678833008,0,0,4096,64,64,10523.3818359375,10523.3818359375,1589248
2235,0.057,55.9917688369751,0,0,4096,64,64,10528.095703125,10528.095703125,1589248
2236,0.039,55.9917697906494,0,0,4096,64,64,10532.8095703125,10532.8095703125,1589248
2237,0.075,55.9917707443237,0,0,4096,64,64,10537.5234375,10537.5234375,1589248
2238,0.038,55.991771697998,0,0,4096,64,64,10542.2373046875,10542.2373046875,1589248
2239,0.04,55.9917726516724,0,0,4096,64,64,10546.951171875,10546.951171875,1589248
2240,0.055,55.9917736053467,0,0,4096,64,64,10551.6650390625,10551.6650390625,1589248
2241,0.042,55.991774559021,0,0,4096,64,64,10556.37890625,10556.37890625,1589248
2242,0.046,55.9917755126953,0,0,4096,64,64,10561.0927734375,10561.0927734375,1589248
2243,0.041,55.9917764663696,0,0,4096,64,64,10565.806640625,10565.806640625,1589248
2244,0.078,55.9917774200439,0,0,4096,64,64,10570.5205078125,10570.5205078125,1589248
2245,0.057,55.9917783737183,0,0,4096,64,64,10575.234375,10575.234375,1589248
2246,0.046,55.9917793273926,0,0,4096,64,64,10579.9482421875,10579.9482421875,1589248
2247,0.057,55.9917802810669,0,0,4096,64,64,10584.662109375,10584.662109375,1589248
2248,0.044,55.9917812347412,0,0,4096,64,64,10589.3759765625,10589.3759765625,1589248
2249,0.048,55.9917821884155,0,0,4096,64,64,10594.08984375,10594.08984375,1589248
2250,0.056,55.9917831420898,0,0,4096,64,64,10598.8037109375,10598.8037109375,1589248
2251,0.06,55.9917840957642,0,0,4096,64,64,10603.517578125,10603.517578125,1589248
2252,0.069,55.9917850494385,0,0,4096,64,64,10608.2314453125,10608.2314453125,1589248
2253,0.059,55.9917860031128,0,0,4096,64,64,10612.9453125,10612.9453125,1589248
2254,0.056,55.9917869567871,0,0,4096,64,64,10617.6591796875,10617.6591796875,1589248
2255,0.059,55.9917879104614,0,0,4096,64,64,10622.373046875,10622.373046875,1589248
2256,0.048,55.9917888641357,0,0,4096,64,64,10627.0869140625,10627.0869140625,1589248
2257,0.053,55.9917898178101,0,0,4096,64,64,10631.80078125,10631.80078125,1589248
2258,0.053,55.9917907714844,0,0,4096,64,64,10636.5146484375,10636.5146484375,1589248
2259,0.054,55.9917917251587,0,0,4096,64,64,10641.228515625,10641.228515625,1589248
2260,0.049,55.991792678833,0,0,4096,64,64,10645.9423828125,10645.9423828125,1589248
2261,0.056,55.9917936325073,0,0,4096,64,64,10650.65625,10650.65625,1589248
2262,0.04,55.9917945861816,0,0,4096,64,64,10655.3701171875,10655.3701171875,1589248
2263,0.052,55.991795539856,0,0,4096,64,64,10660.083984375,10660.083984375,1589248
2264,0.054,55.9917964935303,0,0,4096,64,64,10664.7978515625,10664.7978515625,1589248
2265,0.06,55.9917974472046,0,0,4096,64,64,10669.51171875,10669.51171875,1589248
2266,0.065,55.9917984008789,0,0,4096,64,64,10674.2255859375,10674.2255859375,1589248
2267,0.049,55.9917993545532,0,0,4096,64,64,10678.939453125,10678.939453125,1589248
2268,0.054,55.9918003082275,0,0,4096,64,64,10683.6533203125,10683.6533203125,1589248
2269,0.055,55.9918012619019,0,0,4096,64,64,10688.3671875,10688.3671875,1589248
2270,0.06,55.9918022155762,0,0,4096,64,64,10693.0810546875,10693.0810546875,1589248
2271,0.052,55.9918031692505,0,0,4096,64,64,10697.794921875,10697.794921875,1589248
2272,0.043,55.9918041229248,0,0,4096,64,64,10702.5087890625,10702.5087890625,1589248
2273,0.063,55.9918050765991,0,0,4096,64,64,10707.22265625,10707.22265625,1589248
2274,0.059,55.9918060302734,0,0,4096,64,64,10711.9365234375,10711.9365234375,1589248
2275,0.047,55.9918069839478,0,0,4096,64,64,10716.650390625,10716.650390625,1589248
2276,44.502,56.7088756561279,7,7,4096,64,64,10721.3642578125,10721.3642578125,1589248
2277,0.045,55.9918088912964,0,0,4096,64,64,10726.078125,10726.078125,1589248
2278,0.015,55.9929237365723,0,0,4096,64,64,10730.7919921875,10730.7919921875,1589248
2279,0.03,55.991810798645,0,0,4096,64,64,10735.505859375,10735.505859375,1589248
2280,0.029,55.9918117523193,0,0,4096,64,64,10740.2197265625,10740.2197265625,1589248
2281,0.033,55.9918127059937,0,0,4096,64,64,10744.93359375,10744.93359375,1589248
2282,0.06,55.991813659668,0,0,4096,64,64,10749.6474609375,10749.6474609375,1589248
2283,0.057,55.9918146133423,0,0,4096,64,64,10754.361328125,10754.361328125,1589248
2284,0.057,55.9918155670166,0,0,4096,64,64,10759.0751953125,10759.0751953125,1589248
2285,0.067,55.9918165206909,0,0,4096,64,64,10763.7890625,10763.7890625,1589248
2286,0.053,55.9918174743652,0,0,4096,64,64,10768.5029296875,10768.5029296875,1589248
2287,0.052,55.9918184280396,0,0,4096,64,64,10773.216796875,10773.216796875,1589248
2288,0.055,55.9918193817139,0,0,4096,64,64,10777.9306640625,10777.9306640625,1589248
2289,0.056,55.9918203353882,0,0,4096,64,64,10782.64453125,10782.64453125,1589248
2290,0.053,55.9918212890625,0,0,4096,64,64,10787.3583984375,10787.3583984375,1589248
2291,0.048,55.9918222427368,0,0,4096,64,64,10792.072265625,10792.072265625,1589248
2292,0.037,55.9918231964111,0,0,4096,64,64,10796.7861328125,10796.7861328125,1589248
2293,0.034,55.9918241500854,0,0,4096,64,64,10801.5,10801.5,1589248
2294,0.041,55.9918251037598,0,0,4096,64,64,10806.2138671875,10806.2138671875,1589248
2295,0.037,55.9918260574341,0,0,4096,64,64,10810.927734375,10810.927734375,1589248
2296,0.039,55.9918270111084,0,0,4096,64,64,10815.6416015625,10815.6416015625,1589248
2297,0.038,55.9918279647827,0,0,4096,64,64,10820.35546875,10820.35546875,1589248
2298,0.066,55.991828918457,0,0,4096,64,64,10825.0693359375,10825.0693359375,1589248
2299,0.053,55.9918298721313,0,0,4096,64,64,10829.783203125,10829.783203125,1589248
2300,0.064,55.9918308258057,0,0,4096,64,64,10834.4970703125,10834.4970703125,1589248
2301,0.055,55.99183177948,0,0,4096,64,64,10839.2109375,10839.2109375,1589248
2302,0.056,55.9918327331543,0,0,4096,64,64,10843.9248046875,10843.9248046875,1589248
2303,0.043,55.9918336868286,0,0,4096,64,64,10848.638671875,10848.638671875,1589248
2304,0.051,55.9918346405029,0,0,4096,64,64,10853.3525390625,10853.3525390625,1589248
2305,0.058,55.9918355941772,0,0,4096,64,64,10858.06640625,10858.06640625,1589248
2306,0.058,55.9918365478516,0,0,4096,64,64,10862.7802734375,10862.7802734375,1589248
2307,0.054,55.9918375015259,0,0,4096,64,64,10867.494140625,10867.494140625,1589248
2308,0.053,55.9918384552002,0,0,4096,64,64,10872.2080078125,10872.2080078125,1589248
2309,0.059,55.9918394088745,0,0,4096,64,64,10876.921875,10876.921875,1589248
2310,0.057,55.9918403625488,0,0,4096,64,64,10881.6357421875,10881.6357421875,1589248
2311,0.044,55.9918413162231,0,0,4096,64,64,10886.349609375,10886.349609375,1589248
2312,0.057,55.9918422698975,0,0,4096,64,64,10891.0634765625,10891.0634765625,1589248
2313,0.054,55.9918432235718,0,0,4096,64,64,10895.77734375,10895.77734375,1589248
2314,0.043,55.9918441772461,0,0,4096,64,64,10900.4912109375,10900.4912109375,1589248
2315,0.071,55.9918451309204,0,0,4096,64,64,10905.205078125,10905.205078125,1589248
2316,0.038,55.9918460845947,0,0,4096,64,64,10909.9189453125,10909.9189453125,1589248
2317,0.057,55.991847038269,0,0,4096,64,64,10914.6328125,10914.6328125,1589248
2318,0.057,55.9918479919434,0,0,4096,64,64,10919.3466796875,10919.3466796875,1589248
2319,0.058,55.9918489456177,0,0,4096,64,64,10924.060546875,10924.060546875,1589248
2320,0.04,55.991849899292,0,0,4096,64,64,10928.7744140625,10928.7744140625,1589248
2321,0.058,55.9918508529663,0,0,4096,64,64,10933.48828125,10933.48828125,1589248
2322,0.067,55.9918518066406,0,0,4096,64,64,10938.2021484375,10938.2021484375,1589248
2323,0.058,55.9918527603149,0,0,4096,64,64,10942.916015625,10942.916015625,1589248
2324,0.057,55.9918537139893,0,0,4096,64,64,10947.6298828125,10947.6298828125,1589248
2325,0.058,55.9918546676636,0,0,4096,64,64,10952.34375,10952.34375,1589248
2326,0.045,55.9918556213379,0,0,4096,64,64,10957.0576171875,10957.0576171875,1589248
2327,0.057,55.9918565750122,0,0,4096,64,64,10961.771484375,10961.771484375,1589248
2328,0.057,55.9918575286865,0,0,4096,64,64,10966.4853515625,10966.4853515625,1589248
2329,0.048,55.9918584823608,0,0,4096,64,64,10971.19921875,10971.19921875,1589248
2330,0.052,55.9918594360352,0,0,4096,64,64,10975.9130859375,10975.9130859375,1589248
2331,0.058,55.9918603897095,0,0,4096,64,64,10980.626953125,10980.626953125,1589248
2332,0.04,55.9918613433838,0,0,4096,64,64,10985.3408203125,10985.3408203125,1589248
2333,0.055,55.9918622970581,0,0,4096,64,64,10990.0546875,10990.0546875,1589248
2334,0.058,55.9918632507324,0,0,4096,64,64,10994.7685546875,10994.7685546875,1589248
2335,0.058,55.9918642044067,0,0,4096,64,64,10999.482421875,10999.482421875,1589248
2336,0.049,55.9918651580811,0,0,4096,64,64,11004.1962890625,11004.1962890625,1589248
2337,0.059,55.9918661117554,0,0,4096,64,64,11008.91015625,11008.91015625,1589248
2338,0.064,55.9918670654297,0,0,4096,64,64,11013.6240234375,11013.6240234375,1589248
2339,0.058,55.991868019104,0,0,4096,64,64,11018.337890625,11018.337890625,1589248
2340,0.058,55.9918689727783,0,0,4096,64,64,11023.0517578125,11023.0517578125,1589248
2341,0.058,55.9918699264526,0,0,4096,64,64,11027.765625,11027.765625,1589248
2342,0.064,55.991870880127,0,0,4096,64,64,11032.4794921875,11032.4794921875,1589248
2343,0.056,55.9996843338013,0,0,4096,64,64,11037.193359375,11037.193359375,1589248
2344,0.047,55.9996852874756,0,0,4096,64,64,11041.9072265625,11041.9072265625,1589248
2345,0.057,55.9996862411499,0,0,4096,64,64,11046.62109375,11046.62109375,1589248
2346,0.047,55.9996871948242,0,0,4096,64,64,11051.3349609375,11051.3349609375,1589248
2347,0.053,55.9996881484985,0,0,4096,64,64,11056.048828125,11056.048828125,1589248
2348,0.041,55.9996891021729,0,0,4096,64,64,11060.7626953125,11060.7626953125,1589248
2349,0.057,55.9996900558472,0,0,4096,64,64,11065.4765625,11065.4765625,1589248
2350,0.054,55.9996910095215,0,0,4096,64,64,11070.1904296875,11070.1904296875,1589248
2351,0.061,55.9996919631958,0,0,4096,64,64,11074.904296875,11074.904296875,1589248
2352,0.056,55.9996929168701,0,0,4096,64,64,11079.6181640625,11079.6181640625,1589248
2353,0.048,55.9996938705444,0,0,4096,64,64,11084.33203125,11084.33203125,1589248
2354,0.061,55.9996948242188,0,0,4096,64,64,11089.0458984375,11089.0458984375,1589248
2355,0.056,55.9996957778931,0,0,4096,64,64,11093.759765625,11093.759765625,1589248
2356,0.058,55.9996967315674,0,0,4096,64,64,11098.4736328125,11098.4736328125,1589248
2357,0.075,55.9996976852417,0,0,4096,64,64,11103.1875,11103.1875,1589248
2358,0.033,55.999698638916,0,0,4096,64,64,11107.9013671875,11107.9013671875,1589248
2359,0.042,55.9996995925903,0,0,4096,64,64,11112.615234375,11112.615234375,1589248
2360,0.036,55.9997005462646,0,0,4096,64,64,11117.3291015625,11117.3291015625,1589248
2361,0.04,55.999701499939,0,0,4096,64,64,11122.04296875,11122.04296875,1589248
2362,0.035,55.9997024536133,0,0,4096,64,64,11126.7568359375,11126.7568359375,1589248
2363,0.057,55.9997034072876,0,0,4096,64,64,11131.470703125,11131.470703125,1589248
2364,0.038,55.9997043609619,0,0,4096,64,64,11136.1845703125,11136.1845703125,1589248
2365,0.05,55.9997053146362,0,0,4096,64,64,11140.8984375,11140.8984375,1589248
2366,0.061,55.9997062683105,0,0,4096,64,64,11145.6123046875,11145.6123046875,1589248
2367,0.062,55.9997072219849,0,0,4096,64,64,11150.326171875,11150.326171875,1589248
2368,0.06,55.9997081756592,0,0,4096,64,64,11155.0400390625,11155.0400390625,1589248
2369,0.054,55.9997091293335,0,0,4096,64,64,11159.75390625,11159.75390625,1589248
2370,0.057,55.9997100830078,0,0,4096,64,64,11164.4677734375,11164.4677734375,1589248
2371,0.052,55.9997110366821,0,0,4096,64,64,11169.181640625,11169.181640625,1589248
2372,0.054,55.9997119903564,0,0,4096,64,64,11173.8955078125,11173.8955078125,1589248
2373,0.048,55.9997129440308,0,0,4096,64,64,11178.609375,11178.609375,1589248
2374,0.053,55.9997138977051,0,0,4096,64,64,11183.3232421875,11183.3232421875,1589248
2375,0.059,55.9997148513794,0,0,4096,64,64,11188.037109375,11188.037109375,1589248
